short_window,long_window,signal_window,strategy_type,trailing_stop,total_return,win_rate,profit_factor,max_drawdown,sharpe_ratio,sortino_ratio,calmar_ratio,omega_ratio,total_trades
8,26,5,buy_sell,0.02,2.119938626218302,0.3524916943521595,1.0950954684857381,0.24850452531650336,2.1005738595668313,2.031708628107601,8.570090929788018,1.04343130498032,3010
8,21,9,buy_sell,0.02,2.038263571848073,0.36352705410821645,1.092117769984056,0.22735279071616038,2.078558829105139,1.986837373873974,9.006062820411437,1.042833579867549,2495
12,34,5,buy_sell,0.01,1.72795685551823,0.3436105476673428,1.0831414618709316,0.3576384747146134,2.060046609513896,1.960900290843075,4.852632950530747,1.0427490085755087,2465
8,21,9,buy_sell,0.03,1.9868638228124502,0.36392785571142283,1.0897175952658538,0.231736989279413,2.034438131274875,1.9469591363745344,8.61259214031944,1.0417630548937378,2495
8,21,5,buy_sell,0.02,1.9749595620674034,0.35176991150442477,1.089471986197188,0.29371571298348875,2.0285229943758156,1.9728386004836966,6.754433787004762,1.0418363329771778,3164
8,26,5,buy_sell,0.03,1.990278193269335,0.3524916943521595,1.0897860900491854,0.2518814365834591,2.0216263819380367,1.9528415959696477,7.937425890723329,1.0417217179579166,3010
12,34,5,buy_sell,0.02,1.9037633635201656,0.3488843813387424,1.087911310769518,0.31445031839851595,2.0169708754871056,1.970086973162114,6.081341487638344,1.0412077309765897,2465
12,34,5,buy_sell,0.03,1.8906705853783896,0.349290060851927,1.0868996524002947,0.2950049432718984,1.9917304541011591,1.946602692387867,6.437561944803007,1.0405454822337437,2465
8,21,5,buy_sell,0.03,1.8888906946984276,0.3520859671302149,1.0847663911865504,0.29974358162037446,1.9709457269598065,1.9148090383274177,6.329818956494221,1.0405873538022155,3164
8,26,9,buy_sell,0.02,1.8184466593676722,0.3629878304657994,1.0893534237311122,0.318758229193395,1.9706375733128947,1.9040905925999239,5.729989361274129,1.0403530614918548,2383
8,26,9,buy_sell,0.03,1.8412598059337797,0.3634074695761645,1.088996540512697,0.2972695829677239,1.9663732028486698,1.901859423453936,6.221364899246257,1.0401271018407798,2383
