entry_time,entry_price,exit_time,exit_price,size,type,pnl,pnl_pct,exit_reason
2020-01-01 00:20:00,7154.66,2020-01-01 01:20:00,7167.62,1.3976904562900263,short,-18.114068313518793,-0.0018114068313518793,signal
2020-01-01 01:20:00,7167.62,2020-01-01 03:50:00,7199.19,1.3926360398132829,long,43.965519776904934,0.004404530374099033,signal
2020-01-01 03:50:00,7199.19,2020-01-01 06:40:00,7205.93,1.3926360398132827,short,-9.386366908342488,-0.0009362164354601965,signal
2020-01-01 06:40:00,7205.93,2020-01-01 06:50:00,7203.4,1.390030861326025,long,-3.5167780791557535,-0.00035109971925909,signal
2020-01-01 06:50:00,7203.4,2020-01-01 07:30:00,7208.2,1.390030861326025,short,-6.672148134365173,-0.00066635200044426,signal
2020-01-01 07:30:00,7208.2,2020-01-01 07:40:00,7189.14,1.3881795952306433,long,-26.458703085095355,-0.002644210759967744,signal
2020-01-01 07:40:00,7189.14,2020-01-01 10:20:00,7184.87,1.3881795952306433,short,5.927526871635453,0.0005939514322993344,signal
2020-01-01 10:20:00,7184.87,2020-01-01 14:20:00,7199.86,1.3898295977697666,long,20.833545670568498,0.0020863286322507966,signal
2020-01-01 14:20:00,7199.86,2020-01-01 14:30:00,7206.49,1.3898295977697666,short,-9.214570233213704,-0.0009208512387741026,signal
2020-01-01 14:30:00,7206.49,2020-01-01 15:00:00,7199.03,1.38727230004696,long,-10.349051358350373,-0.001035178013152039,signal
2020-01-01 15:00:00,7199.03,2020-01-01 15:40:00,7231.76,1.3872723000469598,short,-45.40542238053765,-0.0045464458406202606,signal
2020-01-01 15:40:00,7231.76,2020-01-01 16:20:00,7201.61,1.3747150740382046,long,-41.44765948225262,-0.00416910959434502,signal
2020-01-01 16:20:00,7201.61,2020-01-01 17:00:00,7224.99,1.3747150740382048,short,-32.14083843101338,-0.0032464962695841777,signal
2020-01-01 17:00:00,7224.99,2020-01-01 18:40:00,7210.4,1.365817943819059,long,-19.927283800320268,-0.0020193799576193384,signal
