short_window,long_window,signal_window,strategy_type,trailing_stop,total_return,win_rate,profit_factor,max_drawdown,sharpe_ratio,sortino_ratio,calmar_ratio,omega_ratio,total_trades
12,21,13,buy_sell,0.01,1.0175548662524891,0.35200411099691675,1.1534165148506343,0.3619194363801648,1.8672536550371392,1.6299815824470805,2.811550759555329,1.0408644304171555,1946
16,21,13,buy_sell,0.03,1.188243763229065,0.3543632075471698,1.1826423275276432,0.33116980189052203,1.8601841631103213,1.6079543157920402,3.5880196698063487,1.0409903166229921,1696
8,26,13,buy_sell,0.01,1.0354577643649059,0.3394919168591224,1.1584596765879938,0.3952025804857703,1.859867760672125,1.6552128370925026,2.6200683282284096,1.0407136638600667,2165
8,21,13,buy_sell,0.01,1.023968220011359,0.3462394303515799,1.154447500409848,0.41257818139108426,1.8584082002355151,1.6444832500181037,2.4818768083151155,1.040313466260534,2247
8,26,5,buy_sell,0.01,1.2407200590891974,0.323943661971831,1.1245526674193473,0.2595673254944272,1.837955651927053,1.9244844464483586,4.779954706263038,1.044375110253685,3195
8,21,9,buy_sell,0.01,1.2092177448993684,0.342769701606733,1.142526476018448,0.28402675763745333,1.8372853454149531,1.870113634377995,4.257407840577041,1.044974447869828,2614
16,21,13,buy_sell,0.02,1.1010224781922806,0.35377358490566035,1.176219122961278,0.35695269274747815,1.8257388844706464,1.5778773842857463,3.084505315585855,1.0400508421644759,1696
16,26,9,buy_sell,0.03,1.1164054309863896,0.3466666666666667,1.1666493694664035,0.33705461301090395,1.781489614293492,1.5507156067991732,3.312238990036529,1.0394047165106828,1875
12,26,13,buy_sell,0.03,1.0947316689874027,0.3507504168982768,1.1689603460888367,0.36981015534781847,1.761603951517149,1.5306914505914306,2.9602531276021127,1.0389476278862522,1799
8,21,5,buy_sell,0.01,1.1513766497854592,0.3312425328554361,1.1188501436717941,0.2652337128639461,1.7541264883870697,1.8406196599664175,4.34098907470359,1.042110534677062,3348
12,34,9,buy_sell,0.03,1.0851825765436944,0.34507042253521125,1.1616337044998881,0.3193292340846395,1.753272887707319,1.5319849570544726,3.3983189157559632,1.0387691391508809,1988
8,34,5,buy_sell,0.01,1.143808363571896,0.3203351595230422,1.1196522112983673,0.2487485490464639,1.7507472818022778,1.8302055114744837,4.598251398677479,1.042404429413258,3103
16,34,5,buy_sell,0.01,0.9296063778442847,0.32288535852297123,1.1395824132512455,0.36808218733466663,1.7386082301596848,1.5736051020168902,2.5255402457143914,1.0374784504995558,2329
12,26,13,buy_sell,0.02,1.0179978145666742,0.3507504168982768,1.1622310934361357,0.3880203658056994,1.7302098982847,1.5037185056953641,2.6235679986870455,1.0380924238845262,1799
16,26,9,buy_sell,0.02,1.0190121919554935,0.34613333333333335,1.1579903094972883,0.3606603914132863,1.728494436686851,1.5044622054040244,2.825406438346016,1.0380569944301674,1875
8,34,13,buy_sell,0.03,1.0210622989012306,0.3431806991629739,1.1513277105165882,0.30937634194448804,1.687501268144816,1.4746765614257924,3.3003890746256275,1.0372913547404543,2031
12,21,5,buy_sell,0.01,1.055479166691223,0.33263525305410124,1.1250750936751746,0.29254136606835013,1.6871686406179678,1.7479092231901432,3.607965536212811,1.0408587791240655,2865
12,34,9,buy_sell,0.02,0.973773889140556,0.34456740442655936,1.150140000440841,0.3386209960805029,1.6820372551817337,1.4709448152363602,2.875704402301898,1.03698507447303,1988
16,21,5,buy_sell,0.01,1.0354406325306642,0.32792584009269987,1.131705055932372,0.27529459493512165,1.6783327065817593,1.7136309273726815,3.7612094519134502,1.0410509235235814,2589
16,21,9,buy_sell,0.01,0.8506040172947483,0.3479330708661417,1.1325166834104832,0.3639968612223804,1.6596607975912445,1.455340000609272,2.336844373982335,1.0360970045224454,2032
12,21,13,buy_sell,0.03,0.9804111214186196,0.3540596094552929,1.1474354029912024,0.3422193037816362,1.6452770943689663,1.4234098655667589,2.864862123745661,1.0364918374210272,1946
8,34,13,buy_sell,0.02,0.9146925073147537,0.3431806991629739,1.1408409232240826,0.3206536728289877,1.6151860327855774,1.4130414059933736,2.85258702713373,1.0354858800150804,2031
12,34,5,buy_sell,0.01,0.8125026933452074,0.3228560341482344,1.1262867353867785,0.45819991355273654,1.5791751510386147,1.4179921326479576,1.7732493379261458,1.0340931297488167,2577
16,34,13,buy_sell,0.02,0.8483541638967774,0.3524258760107817,1.1384850443370518,0.3986398782885939,1.577825330332006,1.3372490853425822,2.128121670964927,1.033858128215089,1484
16,26,13,reversal,0.01,1.13821742977665,0.3403108150967333,1.0665940416048292,0.27388215034081914,1.540018061806538,2.096161073803915,4.155865682959811,1.0245525154494164,3153
8,26,9,buy_sell,0.02,0.9761510673731747,0.34438156831042843,1.1289620615511389,0.2846590412538874,1.538066494444001,1.5048325711760846,3.4291939685925716,1.0377410326551864,2474
12,21,13,buy_sell,0.02,0.822507039662893,0.3540596094552929,1.1302097739222126,0.3867856367262751,1.5086795521037606,1.3020357455539817,2.12651908851769,1.033295453089097,1946
12,26,9,buy_sell,0.03,0.834023881239882,0.3415442918048318,1.1331868507757905,0.37939505368727083,1.488476363091025,1.2953735114374223,2.1982993007793783,1.0328792775286648,2111
16,34,13,buy_sell,0.03,0.7902363071290998,0.35175202156334234,1.1303985261626923,0.40779220607436323,1.4800827845671545,1.2562666552709036,1.93784063392569,1.0316699503832552,1484
12,34,13,reversal,0.01,1.0672428679635333,0.33323253704263683,1.0671955360268854,0.24301808370535033,1.4760682453808733,2.0281261020444448,4.391619140810617,1.023456378988374,3307
16,21,9,buy_sell,0.03,0.8156994903171398,0.34891732283464566,1.126909197552708,0.355312256732807,1.46642852710865,1.2727971444050672,2.2957257309886208,1.0323819066474478,2032
16,26,5,buy_sell,0.01,0.7066932546948487,0.32455429497568883,1.1112004801387736,0.45230004516247874,1.4475325616507153,1.289948479572362,1.5624434758590062,1.0312240479560189,2468
12,26,9,buy_sell,0.02,0.7595621607408833,0.3415442918048318,1.1244618871824064,0.38910007973370647,1.4315639774902826,1.2480775804120208,1.9520997303848275,1.0314629342314163,2111
8,26,9,buy_sell,0.03,0.8903664106470879,0.34438156831042843,1.121968664085152,0.3468611680467931,1.4306594616013737,1.3587614853077625,2.5669244431736833,1.0353143602669648,2474
16,21,5,buy_sell,0.02,0.7822525731911762,0.3294708381614523,1.1084790557322683,0.27766991755103304,1.3480916297435144,1.3422138119358182,2.817203174511714,1.0327710237309906,2589
16,21,9,buy_sell,0.02,0.6760505709519868,0.3484251968503937,1.1100081173073941,0.37760943316574663,1.3313824600448547,1.1552363917146,1.7903434384152248,1.0292157919506582,2032
12,26,5,buy_sell,0.01,0.709656840412792,0.3173739571998549,1.097153403606865,0.33796837824024056,1.3180924956189726,1.3383909656608106,2.0997728962333317,1.0319491284986744,2757
8,21,9,buy_sell,0.03,0.7685943689769534,0.34506503442999237,1.1042675493122385,0.3568796849548024,1.3110426242359259,1.261698634079067,2.153651220226484,1.0321499343214366,2614
8,26,13,buy_sell,0.03,0.6658429964281702,0.34087759815242497,1.113324102365779,0.40959150075268036,1.2912236267768356,1.121911838419904,1.625626984946203,1.0284592588022408,2165
8,26,13,buy_sell,0.02,0.646350049950181,0.34133949191685914,1.1100882291707213,0.4082339101141389,1.2886900525859377,1.1242392329180646,1.5832835880034233,1.0282996400827376,2165
8,21,9,buy_sell,0.02,0.7255493739483961,0.34429992348890587,1.0999890872573979,0.3355288740356425,1.2872622261896214,1.276223809711546,2.1624051761081007,1.0313385528488306,2614
8,34,9,buy_sell,0.01,0.5889728459243062,0.3296888141295206,1.0968262778655749,0.45674802759751126,1.2862759283319853,1.137971328868723,1.2894918211739101,1.0276954044177486,2378
8,26,5,buy_sell,0.03,0.7404781673075664,0.3233176838810642,1.0855515686285535,0.30833855960363493,1.2831132316742764,1.2902799130831488,2.401510107134966,1.0311780919118332,3195
12,21,5,buy_sell,0.02,0.6993157079721357,0.3319371727748691,1.089980163810852,0.2904610201254621,1.2575286407759887,1.2660506994902554,2.4076060452795778,1.0305011828464945,2865
8,26,5,buy_sell,0.02,0.7049783409103911,0.32300469483568073,1.0826762514264656,0.3086674097006393,1.2573882015182154,1.2783872518084463,2.2839416107910893,1.0304910971134273,3195
8,21,5,buy_sell,0.03,0.7071682675781827,0.33064516129032256,1.0822833891931347,0.3089128552157219,1.2473999355667311,1.2593776441663678,2.28921605442528,1.0301893620722453,3348
8,34,5,buy_sell,0.02,0.6759065081282617,0.3193683532065743,1.081019909196664,0.28856239004897044,1.2237008142858663,1.2412291618130116,2.34232364104538,1.0297347244890183,3103
12,21,9,buy_sell,0.03,0.6125994188890181,0.3465525011266336,1.1050606150160671,0.44665280365781945,1.2180701544376555,1.0388063713328912,1.3715338040468905,1.0270640865545446,2219
16,21,5,buy_sell,0.03,0.6706022926471429,0.3298570876786404,1.0977587539468394,0.34264992371639774,1.2070476994907373,1.1636330873706517,1.9571062073318382,1.0295272507531688,2589
8,21,13,buy_sell,0.03,0.5931267616153398,0.3484646194926569,1.1007529107367653,0.4409189958887424,1.1932160599580182,1.0167432422002827,1.3452057342637247,1.0265364132058175,2247
16,34,5,buy_sell,0.03,0.5768419690365143,0.32245598969514816,1.093340560674065,0.3725503069881576,1.1763346876652012,1.036959972000935,1.5483599347962707,1.0258895374589254,2329
12,21,9,buy_sell,0.02,0.5548913605439193,0.34565119423163587,1.0978155981813889,0.4427270411256967,1.1706646504095786,1.019151422954835,1.2533486979540005,1.0256800124293721,2219
8,21,5,buy_sell,0.02,0.6194097394068809,0.33034647550776586,1.0746877199945963,0.3112805609628978,1.1600348654721713,1.1810683968357951,1.9898760702911664,1.0279998019841974,3348
8,21,13,buy_sell,0.02,0.5395124652212043,0.3475745438362261,1.094023776640803,0.4369525544341363,1.1494030778779787,0.9998912159555677,1.2347163547765172,1.0252362806056743,2247
16,34,9,reversal,0.01,0.6729496262561705,0.32917994784120547,1.0483135706055793,0.2543743587148797,1.1324164700160508,1.5534640437002005,2.645508885628126,1.0179345492526712,3451
12,21,5,buy_sell,0.03,0.6024990476590123,0.33263525305410124,1.0809997641631233,0.352595057049236,1.1313881138640125,1.1026047542334194,1.708756364031728,1.0276175782751231,2865
8,34,5,buy_sell,0.03,0.590307393630647,0.32001289075088624,1.0735596435583403,0.30738741169282663,1.110923050102003,1.0896975836334597,1.9204019786618434,1.0271883413877758,3103
16,34,5,buy_sell,0.02,0.4922227109397165,0.3233147273507943,1.0826353017354267,0.37886529560737975,1.080731934275994,0.9552495211788382,1.2992024253649497,1.0236628957895524,2329
16,26,13,reversal,0.02,0.6293678916567169,0.34126228988265145,1.0417787855509062,0.35715662262410325,1.055078150074628,1.4347127763119234,1.7621621770096867,1.0163819131697551,3153
12,34,5,buy_sell,0.02,0.4379652897208376,0.32479627473806755,1.0751017156727218,0.4598692346829915,0.9966393114984878,0.8754241246718623,0.9523691882166173,1.0219112289167787,2577
12,34,5,buy_sell,0.03,0.3877272181162221,0.3244082266201009,1.0678568499738348,0.5018864444269896,0.9079842315914467,0.7796117704471952,0.7725397296970143,1.0201999277999996,2577
16,21,13,reversal,0.01,0.4350983315448042,0.3392278219864427,1.0317182999442125,0.31941458647993304,0.8890576049371888,1.2128376952046525,1.3621742711870142,1.0140243816646637,3393
12,26,5,buy_sell,0.02,0.3944384499977301,0.31664853101196955,1.0594807363090564,0.33912474117522856,0.8837914686457901,0.875296566665094,1.1631072643972042,1.0213805728242105,2757
16,26,5,buy_sell,0.02,0.3534264266698323,0.3253646677471637,1.0620701686662222,0.46263604753373927,0.8716071195097155,0.7617751987612295,0.7639405285297349,1.0191115715362546,2468
12,34,13,reversal,0.02,0.37812550678483114,0.33262775929845784,1.028650082550709,0.3180991481915252,0.8074226416066205,1.103192982409234,1.1887032987500006,1.0125270258045693,3307
12,26,5,buy_sell,0.03,0.3281790398948871,0.31701124410591225,1.0512718890285213,0.3985763401552616,0.7854742219966769,0.754605856397441,0.8233781256736116,1.0191306476425999,2757
16,26,5,buy_sell,0.03,0.302137626334358,0.3253646677471637,1.054475491730517,0.5044380246649386,0.7805027712415269,0.6669314015603931,0.5989588642431268,1.0173174141604175,2468
16,34,13,reversal,0.01,0.32747923277193913,0.3283933984506568,1.0238115816042634,0.3706598985613197,0.7647220088501918,1.0274834535291404,0.8835032709041843,1.012226831176726,2969
8,34,9,buy_sell,0.02,0.2632867739233952,0.3309503784693019,1.0475862402011749,0.4609568953957844,0.7280316572700313,0.6326912535547681,0.5711743908231015,1.015930868349397,2378
16,26,13,reversal,0.03,0.2430171125140063,0.340627973358706,1.0186099075904476,0.39284645346807934,0.6562706788385698,0.882211134305106,0.6186058455374415,1.010166170742722,3153
12,34,9,reversal,0.01,0.2428229645268684,0.32159919537339704,1.020453078229371,0.31518882124493375,0.6556591563129299,0.8926761333775983,0.7704047483910299,1.0102758859352696,3977
12,26,13,reversal,0.01,0.2321626671362279,0.333703806612948,1.0190087022173546,0.3198755330533698,0.6421744385443919,0.8653982700949246,0.7257906377525051,1.0101563383212044,3599
8,34,9,buy_sell,0.03,0.21115497244024864,0.3309503784693019,1.0393206316999943,0.4999071826002302,0.634490700417158,0.5393713705162726,0.4223883548580792,1.0140478107290738,2378
16,26,9,reversal,0.01,0.22233456562884657,0.32871234337509997,1.0180217426955824,0.3087572228285654,0.6293988924002252,0.8509021733809299,0.7200951077095796,1.0099229818986795,3751
8,34,13,reversal,0.01,0.20360084040829168,0.31971449667733204,1.016762268807174,0.3200158742350673,0.6051366092184942,0.8240955371222732,0.6362210652673338,1.0094936734759274,4063
16,34,9,reversal,0.02,0.15547381571840743,0.33033903216459,1.0131536669069197,0.33778174292734975,0.5479837190687782,0.7480629099712582,0.4602789196686893,1.008474476987698,3451
16,21,13,reversal,0.02,0.1137038608162742,0.3383436486884763,1.0096734194569366,0.3918818695190373,0.49290484076471286,0.669921692057096,0.2901483065695911,1.0076055392381111,3393
12,26,9,reversal,0.01,0.09985263770225337,0.32038834951456313,1.0086855616692478,0.3128021145319727,0.4640991655841586,0.6351677958337116,0.31921982960907047,1.0072798483546654,4223
12,21,13,reversal,0.01,0.09400481555161096,0.3293090161828924,1.0077602948752993,0.3143455459920384,0.45408220410327793,0.6119937680316663,0.29904930020542364,1.0071480019481451,3893
12,34,13,reversal,0.03,0.04450206601713398,0.3323253704263683,1.0038961801002282,0.35580764282251953,0.4067878744775006,0.5492495727253727,0.1250733842143242,1.0062974241359506,3307
8,26,9,reversal,0.01,-0.0012845435599878328,0.32572236815518285,0.999900753492485,0.3474249502720953,0.33557226895991343,0.4826547180295124,-0.003697326743464554,1.00556895607869,4949
16,34,9,reversal,0.03,-0.044803057655888184,0.3297594900028977,0.9959193714376927,0.37181202889525455,0.2798503596163344,0.37888968723931116,-0.12049921512493604,1.004324481163259,3451
16,21,13,reversal,0.03,-0.05408152519154555,0.33863837312113176,0.9951079954889611,0.42313204068468274,0.26527125914136523,0.35703340445489556,-0.1278124084010149,1.0040946429295463,3393
16,26,9,reversal,0.02,-0.05806159167177466,0.32871234337509997,0.9947373447960118,0.38004457931072483,0.2499195097233003,0.33685400473125365,-0.1527757395647614,1.0038701625023618,3751
16,34,13,reversal,0.02,-0.07227660395748244,0.3310879083866622,0.9939626779654441,0.5047296456618285,0.2176608640512588,0.29225330553041884,-0.14319865016589134,1.003335010282365,2969
8,26,13,reversal,0.01,-0.06178280863321834,0.3188640036942969,0.9939697761761312,0.35249178285332555,0.21679767739624362,0.29616808078579804,-0.175274464933915,1.0033939453268765,4331
8,34,13,reversal,0.02,-0.08791450469429,0.3182377553531873,0.9922748006364029,0.38730260555834445,0.20466454187852515,0.2772510227763625,-0.22699177189254993,1.0031646750322034,4063
12,26,13,reversal,0.02,-0.08800325282733357,0.333703806612948,0.9916405642644843,0.4055498315717244,0.20185710720312622,0.27144143569024415,-0.21699738472649213,1.0031271602700764,3599
12,21,13,reversal,0.02,-0.09238733775461441,0.331363986642692,0.9919712283563368,0.4091865094088878,0.19988020245468496,0.26908580867757637,-0.22578295136874732,1.0030998123917534,3893
12,21,9,reversal,0.01,-0.07893522161092242,0.3261995945032665,0.9922309149146293,0.4100908324149669,0.19221513029276927,0.2565202535521285,-0.1924822877558226,1.0030192867908032,4439
8,21,9,reversal,0.01,-0.105884057312812,0.32606616943966343,0.9918392799967356,0.3791766649696942,0.18173994902475,0.26196655498580956,-0.2792472931351797,1.0030165409786673,5229
8,21,13,reversal,0.01,-0.09220489965578982,0.3268075639599555,0.9910176111223691,0.4007094998192742,0.16993771297289287,0.2270375606725939,-0.23010410209235263,1.0026667787063908,4495
12,34,9,reversal,0.02,-0.11396058165115391,0.320341966306261,0.9893042586978396,0.3898429743905159,0.16051451934319103,0.21726910041672204,-0.2923243180906902,1.0024814413619778,3977
16,21,9,reversal,0.01,-0.09507962487304485,0.3237392373923739,0.9912403157045787,0.3283820465940807,0.15600900017952177,0.21083889402466005,-0.2895396561998245,1.0024430643607976,4065
12,26,9,reversal,0.02,-0.12760564571226732,0.3213355434525219,0.9881633786188678,0.3978768644331962,0.14287017981979389,0.19433820578244196,-0.32071642540475576,1.0022106989442643,4223
8,26,9,reversal,0.02,-0.16181810912420677,0.3263285512224692,0.9869624619635281,0.42347379535637036,0.12435320140797511,0.1763792808351529,-0.382120714194441,1.002042744827532,4949
8,26,5,reversal,0.01,-0.1817830406800761,0.30918479111250197,0.9882550185014944,0.6004821975588809,0.06993406893550791,0.10320933774723828,-0.3027284429398112,1.001151266331555,6391
12,34,9,reversal,0.03,-0.18621572063235345,0.3208448579331154,0.9821802917120227,0.41480361987771613,0.054716211081362785,0.07364109995214686,-0.4489250134491347,1.0008466656721333,3977
16,26,9,reversal,0.03,-0.18755459502345356,0.32871234337509997,0.9821210222729533,0.42105653525555725,0.05343556618600677,0.07142238163700619,-0.44543803342137583,1.0008279703630822,3751
12,21,13,reversal,0.03,-0.19099576616360683,0.331363986642692,0.9826416019071674,0.45192831207847556,0.051344194574423005,0.06864005702979727,-0.42262403363310674,1.0007965141315731,3893
8,34,13,reversal,0.03,-0.19542682639229653,0.3184838789072114,0.9820301688211072,0.41483979650083713,0.04139369812153836,0.055636594965361684,-0.47108987141715103,1.0006407359088831,4063
16,34,5,reversal,0.01,-0.17635671125283917,0.3028546898476068,0.9831096097616218,0.32056558452855793,0.014933812798430961,0.02061047051877613,-0.550142372619941,1.000231816010359,4659
12,26,13,reversal,0.03,-0.21466006106116028,0.333425951653237,0.9785415986960012,0.4382846694247977,0.004857946512215655,0.006478440997820154,-0.48977314525483845,1.0000752840484708,3599
16,21,5,reversal,0.01,-0.2100816509102555,0.31183626182660745,0.9823195545866732,0.4189682531185459,0.0016670327257127257,0.002405397536139611,-0.5014261804958606,1.0000276418142577,5179
12,21,5,reversal,0.01,-0.22977567591547032,0.3163496771942069,0.9820890987377907,0.4515089055500744,-0.02308860134189771,-0.033770094639462095,-0.5089061878758162,0.9996183669310066,5731
16,21,9,reversal,0.02,-0.222400840189845,0.3239852398523985,0.9792507552127561,0.4334460523800963,-0.024549125636666815,-0.0331527735133546,-0.5130992403059604,0.9996203142531357,4065
8,21,9,reversal,0.02,-0.26551677955964104,0.32816982214572576,0.9779391009443963,0.44663985613055357,-0.050981891719260236,-0.07302475667480425,-0.5944762338496501,0.9991631114845536,5229
12,34,5,reversal,0.01,-0.219098753240284,0.30572259941804075,0.9779464058783277,0.444260872763891,-0.05254527582368765,-0.07113447976619006,-0.49317589432803194,0.9991777175022127,5155
12,26,9,reversal,0.03,-0.24909203080541475,0.3208619464835425,0.97526725894436,0.4247465152125484,-0.05474556532059045,-0.07377972154577393,-0.5864486744070543,0.9991522071861083,4223
8,26,9,reversal,0.03,-0.28229076825096583,0.32592442917761166,0.9754039377414453,0.46678294474403514,-0.06627236209413691,-0.09216160973747835,-0.6047581031602659,0.9989088422396699,4949
8,26,13,reversal,0.02,-0.2644696867317614,0.31978757792657586,0.972227631744832,0.41803970617468805,-0.10279613804531686,-0.13953976484497854,-0.632642504588419,0.9984115447841302,4331
16,34,13,reversal,0.03,-0.2625772704185558,0.33041428090266084,0.9756968867430199,0.5498464876443143,-0.10669868405426751,-0.1427363817539863,-0.4775465085600625,0.998375625557029,2969
8,21,5,reversal,0.01,-0.28085350685926525,0.31402120352396595,0.9796066768831844,0.6116245415660102,-0.10835049527812468,-0.16000087119235748,-0.4591926709483646,0.9982227484359956,6697
16,21,5,reversal,0.02,-0.31505488808938453,0.3129947866383472,0.9721208417609156,0.46467425643150106,-0.14717659165886005,-0.21120002480763908,-0.6780123575359456,0.9975896463237183,5179
16,21,9,reversal,0.03,-0.3031142766707356,0.3244772447724477,0.9703991052204459,0.47507414658233454,-0.1588692918220128,-0.21278744511994627,-0.6380357231630646,0.9975400912694098,4065
8,21,9,reversal,0.03,-0.33238013282256335,0.32816982214572576,0.9714489828322693,0.4867137463627592,-0.16027650562904316,-0.2253419092148984,-0.6829068118713716,0.9973651769398676,5229
12,21,9,reversal,0.02,-0.3011549463989632,0.32755125028159493,0.9672373865712467,0.44710555353010367,-0.1687376945907349,-0.22510358759242904,-0.6735656580894747,0.9973745045555565,4439
8,21,13,reversal,0.02,-0.31328772474602057,0.32725250278086765,0.9662506167131557,0.4537973397347676,-0.19376598049788676,-0.2586349684660726,-0.6903692404391989,0.9969867136429433,4495
8,34,5,reversal,0.01,-0.3285641632073295,0.3062671177702594,0.9757332286625763,0.5719976168133079,-0.207476639867951,-0.30499502612878393,-0.5744152659897678,0.9965781149045629,6207
12,26,5,reversal,0.01,-0.36110532881992985,0.30625566636446055,0.9669108870262273,0.47050529923259704,-0.290191912864459,-0.4188495768682814,-0.7674840844702481,0.9952052462485262,5515
16,26,5,reversal,0.01,-0.3496607190536903,0.307271622442779,0.9623365959443918,0.47039253260649116,-0.3397218701753596,-0.45592810343488127,-0.7433381586994714,0.994707177117229,4937
12,21,5,reversal,0.02,-0.4115977155566461,0.31687314604781014,0.9654646182800257,0.5332949302742455,-0.34365149961799857,-0.4971052446055921,-0.7718012907885382,0.994373316592058,5731
16,21,5,reversal,0.03,-0.4254638982192649,0.3129947866383472,0.9587403866016051,0.5034217810565497,-0.35839199399097305,-0.5037067814121079,-0.8451440009733553,0.9941160272467601,5179
8,26,13,reversal,0.03,-0.3949942562719286,0.31909489725236667,0.9544034354085777,0.4984292364055983,-0.35892319676455875,-0.482218428611349,-0.7924781040542752,0.9944536381753908,4331
12,21,9,reversal,0.03,-0.40853790730993295,0.3273259743185402,0.9526385986698336,0.5076153101005229,-0.3747099360150223,-0.4904634139652197,-0.8048179382710705,0.9941453927756391,4439
8,21,13,reversal,0.03,-0.41180961133000865,0.3270300333704116,0.9530367713696413,0.49238171652654283,-0.3825717215335473,-0.5010863326025533,-0.8363625161289052,0.9940247239385942,4495
16,34,5,reversal,0.02,-0.40816423719339207,0.3030693281820133,0.956717553724967,0.4729898014764327,-0.41645698164634676,-0.5700696390323617,-0.8629451119650183,0.9935818139612177,4659
12,34,5,reversal,0.02,-0.42690661100140653,0.3059165858389913,0.9524835682666725,0.5072161435640995,-0.44169304847620217,-0.5934640744743557,-0.8416660558191721,0.9931237238828977,5155
8,26,5,reversal,0.02,-0.4877459154610548,0.30902832107651385,0.960482610244481,0.6599838729237287,-0.5218584487188399,-0.7562868437909375,-0.7390270209184663,0.9914672580769487,6391
12,21,5,reversal,0.03,-0.4977979531597931,0.31687314604781014,0.9544019811299017,0.5798213717804193,-0.5312480987633048,-0.7534013862665211,-0.8585367449137616,0.9912864076549341,5731
8,34,9,reversal,0.01,-0.4323783141970464,0.3104898044986336,0.9513662024000508,0.503063488499795,-0.5485608418803432,-0.7320438212038384,-0.8594905495655398,0.9914453576134317,4757
8,34,5,reversal,0.02,-0.5041347549143609,0.30642822619623006,0.9583423210919765,0.6346130780878539,-0.5659206270927155,-0.8217281554312552,-0.7943970465174844,0.9907403561242597,6207
8,26,5,reversal,0.03,-0.5170937465028481,0.30902832107651385,0.9572076726670081,0.6768176186928315,-0.5820788394301232,-0.836511362310867,-0.7640075143160939,0.9904827139070833,6391
16,34,5,reversal,0.03,-0.48759341132837114,0.3022107748443872,0.9456923329839922,0.5437188575086833,-0.5953052929893993,-0.8080682312610414,-0.8967748765649242,0.9908351118719959,4659
12,34,5,reversal,0.03,-0.519092996115261,0.30514064015518916,0.9374349592943589,0.5685914777044998,-0.6582245860086278,-0.8694701590210834,-0.912945438807714,0.9897268605963987,5155
