entry_time,entry_price,exit_time,exit_price,size,type,pnl,pnl_pct,exit_reason
2020-01-01 01:20:00,7167.62,2020-01-02 07:10:00,7089.29,1.3951632480516545,long,-109.283137219886,-0.0109283137219886,trailing_stop
2020-01-02 08:10:00,7102.68,2020-01-02 17:10:00,6941.25,1.3925330808624512,long,-224.7966152436259,-0.022728040683235102,trailing_stop
2020-01-02 19:00:00,6955.01,2020-01-07 15:40:00,7776.57,1.389778051726236,long,1141.7860561762056,0.11812492002168212,trailing_stop
2020-01-07 16:30:00,7881.02,2020-01-07 22:20:00,7970.01,1.3713588220449504,long,122.03722157377983,0.011291685593996688,trailing_stop
2020-01-07 23:40:00,8142.98,2020-01-08 03:30:00,8262.36,1.3422289536860557,long,160.23529249104269,0.014660480561170607,trailing_stop
2020-01-08 10:10:00,8351.63,2020-01-08 16:30:00,8210.09,1.3278819605008267,long,-187.94841268928576,-0.016947589871677632,trailing_stop
2020-01-08 19:20:00,8050.37,2020-01-09 05:40:00,7934.0,1.3542272473300274,long,-157.59142477179515,-0.014455236218956382,trailing_stop
2020-01-09 07:20:00,7939.99,2020-01-09 17:20:00,7794.99,1.3532056060922544,long,-196.21481288337688,-0.018261987735500928,trailing_stop
2020-01-09 18:40:00,7825.01,2020-01-09 21:00:00,7809.15,1.3480141453407806,long,-21.379504345105566,-0.002026834470499154,trailing_stop
2020-01-09 23:40:00,7821.45,2020-01-10 08:50:00,7685.02,1.345894260410532,long,-183.62035394780804,-0.01744305723363307,trailing_stop
2020-01-10 09:20:00,7714.09,2020-01-11 05:20:00,8070.03,1.340822353529729,long,477.2523085153712,0.04614154099835491,trailing_stop
2020-01-11 06:40:00,8112.48,2020-01-11 22:10:00,8027.11,1.3338062611748218,long,-113.8670405164944,-0.010523292507346692,trailing_stop
2020-01-12 00:50:00,8058.18,2020-01-15 04:10:00,8620.99,1.328663491897553,long,747.7850998748612,0.06984331449533263,trailing_stop
2020-01-15 06:20:00,8630.01,2020-01-16 01:30:00,8683.42,1.327274786125843,long,70.88974632698108,0.006188868842562159,trailing_stop
2020-01-16 04:00:00,8630.35,2020-01-17 13:00:00,8801.02,1.335436502962321,long,227.91894796057943,0.019775559508015326,trailing_stop
2020-01-17 15:30:00,8823.47,2020-01-19 11:10:00,8593.77,1.3320386844746395,long,-305.9692858238232,-0.026032841954469036,trailing_stop
2020-01-19 13:40:00,8610.25,2020-01-20 12:30:00,8563.3,1.329489165294576,long,-62.41951631058131,-0.005452803344850698,trailing_stop
2020-01-20 14:00:00,8592.56,2020-01-23 05:30:00,8495.06,1.3249618936809335,long,-129.183784633891,-0.011347025799063375,trailing_stop
2020-01-23 07:20:00,8547.28,2020-01-23 09:50:00,8410.94,1.316866978095154,long,-179.5416437934935,-0.015951273387557228,trailing_stop
2020-01-23 11:30:00,8414.18,2020-01-24 09:50:00,8254.01,1.3163598996859656,long,-210.8413651327012,-0.019035723029457427,trailing_stop
2020-01-24 11:30:00,8306.77,2020-01-25 00:50:00,8310.84,1.3079991110391833,long,5.323556381929095,0.0004899618022407878,trailing_stop
2020-01-25 02:50:00,8293.19,2020-01-28 15:40:00,8960.0,1.310782863046534,long,874.0431209080587,0.08040452467627046,trailing_stop
2020-01-28 18:10:00,9012.09,2020-01-30 00:30:00,9217.05,1.3032065206735555,long,267.1052084772508,0.02274278219591672,trailing_stop
2020-01-30 01:50:00,9260.44,2020-01-31 05:40:00,9362.28,1.297100317195964,long,132.09669630323717,0.01099731762205685,trailing_stop
2020-01-31 07:00:00,9359.93,2020-02-02 02:40:00,9245.01,1.2974259805017165,long,-149.10019367925736,-0.012277869599452141,trailing_stop
2020-02-02 04:40:00,9296.98,2020-02-03 03:30:00,9351.52,1.290173385765934,long,70.36605645967518,0.005866421138907568,trailing_stop
2020-02-03 05:10:00,9391.9,2020-02-04 09:00:00,9218.77,1.2846263504144901,long,-222.40736004725966,-0.018433969697292264,trailing_stop
2020-02-04 11:30:00,9212.58,2020-02-10 06:00:00,9826.48,1.285489500271432,long,789.1620042166315,0.06663714182129214,trailing_stop
2020-02-10 07:30:00,9997.64,2020-02-10 09:30:00,9788.39,1.2634818681836135,long,-264.3835809174211,-0.02092993946571391,trailing_stop
2020-02-10 10:50:00,9839.39,2020-02-13 08:20:00,10267.01,1.2569329281296706,long,537.4896587268107,0.0434600112405343,trailing_stop
2020-02-13 10:40:00,10192.61,2020-02-13 14:00:00,10187.93,1.2661077920607782,long,-5.92538446684481,-0.000459156192574845,trailing_stop
2020-02-13 15:50:00,10316.41,2020-02-14 08:00:00,10112.17,1.2503397555903424,long,-255.36939168177125,-0.019797584624884023,trailing_stop
2020-02-14 09:00:00,10144.6,2020-02-15 15:50:00,10185.12,1.2463427011698827,long,50.50180625140419,0.0039942432427104504,trailing_stop
2020-02-15 18:40:00,9882.68,2020-02-16 16:20:00,9811.21,1.2844845702319003,long,-91.80211223447542,-0.007231843993734611,trailing_stop
2020-02-16 18:20:00,9838.8,2020-02-17 03:40:00,9800.83,1.2808826137643738,long,-48.63511284463244,-0.0038592104728218226,trailing_stop
2020-02-17 05:40:00,9799.99,2020-02-17 13:30:00,9607.41,1.2809924038147271,long,-246.69351712664005,-0.01965104046024536,trailing_stop
2020-02-17 15:00:00,9603.58,2020-02-19 20:50:00,10075.0,1.281503275896452,long,604.1262743231055,0.049087944287442814,trailing_stop
2020-02-19 23:50:00,9627.62,2020-02-20 18:10:00,9480.76,1.3410526697830567,long,-196.9469950843405,-0.015254029552475127,trailing_stop
2020-02-20 19:00:00,9536.83,2020-02-24 02:40:00,9741.19,1.333168202596923,long,272.44625388270794,0.02142850402072812,trailing_stop
2020-02-24 05:00:00,9768.2,2020-02-24 17:10:00,9625.01,1.3294818659993775,long,-190.36850839245153,-0.014658790770049803,trailing_stop
2020-02-24 19:10:00,9602.08,2020-02-25 14:30:00,9454.22,1.3326567009504886,long,-197.04661980254002,-0.01539874693816346,trailing_stop
2020-02-25 17:50:00,9343.06,2020-02-26 01:30:00,9206.45,1.3485121186485078,long,-184.220240528571,-0.014621547972505667,trailing_stop
2020-02-26 04:10:00,9129.59,2020-02-26 14:00:00,9068.35,1.359864944069948,long,-83.27812917484331,-0.006707858731881692,trailing_stop
2020-02-26 18:20:00,8745.01,2020-02-27 00:40:00,8635.01,1.4101449015560545,long,-155.115939171166,-0.012578601968436857,trailing_stop
2020-02-27 02:10:00,8664.65,2020-02-27 22:00:00,8755.43,1.405321083527384,long,127.57504796261684,0.010477053314328987,trailing_stop
2020-02-27 23:20:00,8772.09,2020-02-28 07:50:00,8709.91,1.4026520902485227,long,-87.21690697165354,-0.007088390565988298,trailing_stop
2020-02-28 08:20:00,8778.05,2020-02-28 10:40:00,8574.85,1.3917639415788827,long,-282.80643292882746,-0.023148649187461786,trailing_stop
2020-02-28 11:30:00,8614.58,2020-02-28 17:40:00,8539.06,1.3853451978445475,long,-104.62126934122082,-0.008766533017280056,trailing_stop
2020-02-28 19:50:00,8565.46,2020-02-29 14:10:00,8600.63,1.381075361405746,long,48.57242046064019,0.004106025829319158,trailing_stop
2020-02-29 15:30:00,8656.11,2020-03-01 16:40:00,8488.24,1.372223572201266,long,-230.3551710654276,-0.019393237840092236,trailing_stop
