timestamp,open,high,low,close,volume,ema_short,ema_long,macd,macd_signal,macd_hist,signal,cash,unrealized_pnl,position_type,position_size,position_entry,position_entry_time,highest_price,lowest_price,exit_triggered,exit_reason,exit_price,trailing_stop_level,stop_loss_level,take_profit_level,benchmark_value
2023-07-01 00:10:00,30500.43,30514.96,30414.55,30478.5,45.6442969,30495.572222222225,30498.454545454544,-2.8823232323193224,-0.41176046175990316,-2.470562770559419,0,10000.0,0.0,none,0.0,0.0,,0.0,0.0,False,,,0.0,0,0,9992.803384868092
2023-07-01 00:20:00,30478.78,30531.13,30456.31,30511.24,38.3066986,30499.053950617286,30499.61685950413,-0.5629088868445251,-0.43335309391484916,-0.12955579292967595,-1,10000.0,0.0,none,0.0,0.0,,0.0,0.0,False,,,0.0,0,0,10003.537652723156
2023-07-01 00:30:00,30511.24,30529.82,30484.85,30521.36,42.0655597,30504.01085048011,30501.59350864012,2.4173418399914226,-0.02611096049966749,2.44345280049109,0,10000.0,0.0,none,0.0,0.0,,0.0,0.0,False,,,0.0,0,0,10006.855636556182
2023-07-01 00:40:00,30521.36,30538.78,30457.11,30478.68,38.15035,30498.381772595643,30499.51046240011,-1.1286898044672853,-0.18362222392361288,-0.9450675805436723,1,10000.0,0.0,long,0.3276393974580425,30521.36,2023-07-01 00:40:00,30521.36,30521.36,False,,,0.0,0,0,9992.862400390813
2023-07-01 00:50:00,30478.67,30488.3,30458.8,30466.92,34.0089241,30491.39026757439,30496.547693091008,-5.157425516619696,-0.8941655514516248,-4.263259965168071,-1,10000.0,-13.986925877484596,long,0.3276393974580425,30521.36,2023-07-01 00:40:00,30521.36,30521.36,True,signal,30478.67,30216.1464,0,0,9989.00671957299
2023-07-01 01:00:00,30466.9,30481.92,30408.22,30437.33,51.0940921,30479.37687478008,30491.16426644637,-11.787391666290205,-2.450340710714279,-9.337050955575926,0,9986.013074122515,0.0,none,0.0,0.0,,0.0,0.0,False,,,0.0,0,0,9979.305223365558
2023-07-01 01:10:00,30438.76,30478.95,30397.27,30420.6,55.2695732,30466.31534705117,30484.749333133062,-18.433986081890907,-4.733718620882369,-13.700267461008538,0,9986.013074122515,0.0,none,0.0,0.0,,0.0,0.0,False,,,0.0,0,0,9973.82005839258
2023-07-01 01:20:00,30422.91,30443.27,30381.0,30419.12,174.8278649,30455.827492150915,30478.783030120965,-22.9555379700505,-7.336835670763531,-15.61870229928697,0,9986.013074122515,0.0,none,0.0,0.0,,0.0,0.0,False,,,0.0,0,0,9973.334819650201
2023-07-01 01:30:00,30421.03,30460.91,30406.12,30451.04,49.0325422,30454.763605006265,30476.2609364736,-21.497331467337062,-9.359763641702607,-12.137567825634456,0,9986.013074122515,0.0,none,0.0,0.0,,0.0,0.0,False,,,0.0,0,0,9983.800239012868
2023-07-01 01:40:00,30450.76,30465.17,30426.31,30443.72,29.4976171,30452.30947056043,30473.302669521454,-20.993198961023154,-11.021682973034114,-9.97151598798904,0,9986.013074122515,0.0,none,0.0,0.0,,0.0,0.0,False,,,0.0,0,0,9981.400274422182
2023-07-01 01:50:00,30446.1,30446.1,30423.33,30437.6,18.6776217,30449.04069932478,30470.05697229223,-21.016272967448458,-12.449481543664735,-8.566791423783723,0,9986.013074122515,0.0,none,0.0,0.0,,0.0,0.0,False,,,0.0,0,0,9979.393746649639
2023-07-01 02:00:00,30437.6,30469.91,30382.73,30466.79,48.7131225,30452.984988363718,30469.759974811117,-16.774986447398987,-13.06741081562677,-3.707575631772217,0,9986.013074122515,0.0,none,0.0,0.0,,0.0,0.0,False,,,0.0,0,0,9988.964097251024
2023-07-01 02:10:00,30465.91,30468.38,30442.88,30456.32,24.1270598,30453.726102060667,30468.538158919197,-14.812056858529104,-13.31664596461282,-1.4954108939162847,0,9986.013074122515,0.0,none,0.0,0.0,,0.0,0.0,False,,,0.0,0,0,9985.531361012707
2023-07-01 02:20:00,30456.31,30500.0,30448.62,30493.13,26.75745525,30462.48252382496,30470.773780835632,-8.29125701067096,-12.59873325690684,4.307476246235879,0,9986.013074122515,0.0,none,0.0,0.0,,0.0,0.0,False,,,0.0,0,0,9997.600035409314
2023-07-01 02:30:00,30493.1,30528.07,30463.24,30485.85,34.31055946,30467.6752963083,30472.144346214212,-4.469049905910651,-11.437349921050243,6.968300015139592,1,9986.013074122515,0.0,long,0.3274843513490762,30493.1,2023-07-01 02:30:00,30493.1,30493.1,False,,,0.0,0,0,9995.21318537923
2023-07-01 02:40:00,30485.83,30489.58,30425.0,30433.59,24.0376301,30460.10078601757,30468.639405649283,-8.538619631712209,-11.023245594001954,2.484625962289746,0,9986.013074122515,-2.380811234306736,long,0.3274843513490762,30493.1,2023-07-01 02:30:00,30493.1,30493.1,False,,,30188.168999999998,0,0,9978.079011949003
2023-07-01 02:50:00,30433.58,30438.07,30407.81,30421.94,27.2495511,30451.620611346996,30464.39400513571,-12.773393788713292,-11.273266764675004,-1.5001270240382887,0,9986.013074122515,-19.49186859229597,long,0.3274843513490762,30493.1,2023-07-01 02:30:00,30493.1,30493.1,False,,,30188.168999999998,0,0,9974.259396172843
2023-07-01 03:00:00,30422.13,30440.02,30409.36,30425.19,30.0224884,30445.747142158772,30460.830004668827,-15.082862510054838,-11.817494728300694,-3.2653677817541436,-1,9986.013074122515,-23.24156441524313,long,0.3274843513490762,30493.1,2023-07-01 02:30:00,30493.1,30493.1,True,signal,30422.13,30188.168999999998,0,0,9975.324954221986
2023-07-01 03:10:00,30425.18,30435.4,30403.99,30408.83,17.30382179,30437.54333279016,30456.102731517116,-18.559398726956715,-12.78062387096584,-5.778774855990875,0,9962.771509707272,0.0,none,0.0,0.0,,0.0,0.0,False,,,0.0,0,0,9969.961098934606
2023-07-01 03:20:00,30406.32,30410.65,30388.16,30399.0,17.75819109,30428.97814772568,30450.91157410647,-21.93342638079048,-14.088167086655076,-7.845259294135403,0,9962.771509707272,0.0,none,0.0,0.0,,0.0,0.0,False,,,0.0,0,0,9966.738195665965
2023-07-01 03:30:00,30400.0,30413.66,30382.02,30388.9,18.11215163,30420.07189267553,30445.27415827861,-25.202265603082196,-15.675895446144665,-9.526370156937531,0,9962.771509707272,0.0,none,0.0,0.0,,0.0,0.0,False,,,0.0,0,0,9963.426769113243
2023-07-01 03:40:00,30387.19,30394.82,30364.22,30384.53,22.2422687,30412.17369430319,30439.751962071463,-27.57826776827278,-17.376234349305825,-10.202033418966955,0,9962.771509707272,0.0,none,0.0,0.0,,0.0,0.0,False,,,0.0,0,0,9961.994003367163
2023-07-01 03:50:00,30382.74,30393.54,30379.29,30393.5,15.59695961,30408.023984458036,30435.547238246785,-27.52325378874957,-18.825808554940647,-8.697445233808924,0,9962.771509707272,0.0,none,0.0,0.0,,0.0,0.0,False,,,0.0,0,0,9964.934943582799
2023-07-01 04:00:00,30393.51,30413.28,30392.74,30396.61,27.84838383,30405.48754346736,30432.00748931526,-26.51994584790009,-19.924971025363423,-6.594974822536667,0,9962.771509707272,0.0,none,0.0,0.0,,0.0,0.0,False,,,0.0,0,0,9965.954600669826
2023-07-01 04:10:00,30396.62,30408.17,30326.95,30360.87,39.3447764,30395.572533807946,30425.54044483205,-29.96791102410498,-21.35967673946936,-8.608234284635618,0,9962.771509707272,0.0,none,0.0,0.0,,0.0,0.0,False,,,0.0,0,0,9954.236740769398
2023-07-01 04:20:00,30360.87,30385.76,30312.8,30346.8,61.4902706,30384.734192961736,30418.38222257459,-33.64802961285386,-23.115155721381434,-10.532873891472427,0,9962.771509707272,0.0,none,0.0,0.0,,0.0,0.0,False,,,0.0,0,0,9949.623694076645
2023-07-01 04:30:00,30346.42,30386.48,30316.62,30380.07,26.3755171,30383.697705636907,30414.899293249626,-31.201587612718868,-24.270360277286784,-6.931227335432084,0,9962.771509707272,0.0,none,0.0,0.0,,0.0,0.0,False,,,0.0,0,0,9960.531729859724
2023-07-01 04:40:00,30379.34,30395.76,30357.77,30390.64,36.43267873,30385.24043771759,30412.693902954205,-27.45346523661283,-24.725089557190508,-2.728375679422321,0,9962.771509707272,0.0,none,0.0,0.0,,0.0,0.0,False,,,0.0,0,0,9963.997252499554
2023-07-01 04:50:00,30390.63,30395.59,30371.97,30385.06,16.89883447,30385.200340447016,30410.181729958367,-24.981389511351153,-24.761703836356315,-0.21968567499483882,0,9962.771509707272,0.0,none,0.0,0.0,,0.0,0.0,False,,,0.0,0,0,9962.167771295179
2023-07-01 05:00:00,30385.09,30400.85,30382.21,30391.79,9.31030538,30386.66470923657,30408.509754507606,-21.845045271034905,-24.345038327024685,2.49999305598978,0,9962.771509707272,0.0,none,0.0,0.0,,0.0,0.0,False,,,0.0,0,0,9964.374296116943
2023-07-01 05:10:00,30391.78,30426.95,30388.01,30419.16,27.25714432,30393.885884961775,30409.477958643278,-15.59207368150237,-23.094614806235786,7.5025411247334155,1,9962.771509707272,0.0,long,0.32781138550316147,30391.78,2023-07-01 05:10:00,30391.78,30391.78,False,,,0.0,0,0,9973.347934210806
2023-07-01 05:20:00,30419.16,30423.05,30391.58,30391.58,17.62689697,30393.37346608138,30407.85087149389,-14.477405412511871,-21.863584892846657,7.3861794803347856,0,9962.771509707272,8.975475735076895,long,0.32781138550316147,30391.78,2023-07-01 05:10:00,30391.78,30391.78,False,,,30087.8622,0,0,9964.305444673768
2023-07-01 05:30:00,30391.49,30413.14,30389.64,30411.73,11.7383252,30397.45269584107,30408.2035195399,-10.750823698828754,-20.27604757941553,9.525223880586775,0,9962.771509707272,-0.09506530179501047,long,0.32781138550316147,30391.78,2023-07-01 05:10:00,30419.16,30391.78,False,,,30114.968399999998,0,0,9970.911904578457
2023-07-01 05:40:00,30412.32,30413.84,30401.56,30401.57,8.91808112,30398.367652320834,30407.600472309,-9.232819988166739,-18.698443637808563,9.465623649641824,0,9962.771509707272,6.733245858235223,long,0.32781138550316147,30391.78,2023-07-01 05:10:00,30419.16,30391.78,False,,,30114.968399999998,0,0,9967.580806184826
2023-07-01 05:50:00,30401.58,30426.29,30399.01,30422.69,12.54731542,30403.77261847176,30408.972247553633,-5.199629081871535,-16.77004155838899,11.570412476517454,0,9962.771509707272,3.2125515779319365,long,0.32781138550316147,30391.78,2023-07-01 05:10:00,30419.16,30391.78,False,,,30114.968399999998,0,0,9974.505294184184
2023-07-01 06:00:00,30422.74,30438.54,30419.43,30430.43,17.82050452,30409.696481033592,30410.922952321485,-1.2264712878932187,-14.549531519746738,13.32306023185352,0,9962.771509707272,10.149040495178786,long,0.32781138550316147,30391.78,2023-07-01 05:10:00,30419.16,30391.78,False,,,30114.968399999998,0,0,9977.042961661222
2023-07-01 06:10:00,30430.43,30437.51,30411.05,30419.84,25.42236572,30411.950596359464,30411.73359301953,0.21700333993430831,-12.440026539792303,12.657029879726611,0,9962.771509707272,12.669910049697668,long,0.32781138550316147,30391.78,2023-07-01 05:10:00,30422.69,30391.78,False,,,30118.463099999997,0,0,9973.570881741089
