entry_time,entry_price,exit_time,exit_price,size,type,pnl,pnl_pct,exit_reason
2020-01-01 01:20:00,7167.62,2020-01-01 03:50:00,7199.19,1.3951632480516545,long,44.04530374099033,0.004404530374099032,signal
2020-01-01 06:40:00,7205.93,2020-01-01 06:50:00,7203.4,1.3938582950071663,long,-3.5264614863690436,-0.00035109971925909007,signal
2020-01-01 07:30:00,7208.2,2020-01-01 07:40:00,7189.14,1.39293011323973,long,-26.549247958348545,-0.002644210759967744,signal
2020-01-01 10:20:00,7184.87,2020-01-01 14:20:00,7199.86,1.393757937763143,long,20.89243148706921,0.0020863286322507966,signal
2020-01-01 14:30:00,7206.49,2020-01-01 15:00:00,7199.03,1.3924756748130287,long,-10.387868534105245,-0.0010351780131520388,signal
2020-01-01 15:40:00,7231.76,2020-01-01 16:20:00,7201.61,1.3861735120149503,long,-41.793131387251506,-0.00416910959434502,signal
2020-01-01 17:00:00,7224.99,2020-01-01 18:40:00,7210.4,1.3816878675073578,long,-20.158825986932552,-0.002019379957619339,signal
2020-01-01 21:10:00,7220.0,2020-01-01 21:20:00,7208.22,1.3798507202043007,long,-16.25464148400631,-0.0016315789473683856,signal
2020-01-01 22:00:00,7216.28,2020-01-01 22:10:00,7193.52,1.3783095387638844,long,-31.370325102265056,-0.0031539796127643756,signal
2020-01-02 00:40:00,7172.53,2020-01-02 02:10:00,7130.54,1.382343083024927,long,-58.04458605621638,-0.005854280149403319,signal
2020-01-02 05:00:00,7112.11,2020-01-02 05:10:00,7104.99,1.3859252243332236,long,-9.8677875972524,-0.0010011093754174064,signal
2020-01-02 05:20:00,7123.24,2020-01-02 07:20:00,7085.93,1.382374433493089,long,-51.576390113626445,-0.005237785052869128,signal
2020-01-02 08:10:00,7102.68,2020-01-02 11:40:00,7125.23,1.3791144285708612,long,31.099030364271915,0.003174857940946132,signal
2020-01-02 15:10:00,7123.36,2020-01-02 15:30:00,7105.5,1.37947646895369,long,-24.63744973551245,-0.0025072437726016477,signal
2020-01-02 19:00:00,6955.01,2020-01-03 00:40:00,6930.01,1.4093250836663707,long,-35.23312709165927,-0.0035945311365476115,signal
2020-01-03 02:40:00,6937.51,2020-01-03 07:00:00,7193.14,1.4078014911774954,long,359.8762951897033,0.03684751445403323,signal
2020-01-03 09:10:00,7288.07,2020-01-03 10:40:00,7293.3,1.3894643188455227,long,7.26689838756274,0.0007176111096628426,signal
2020-01-03 16:00:00,7315.02,2020-01-03 18:20:00,7342.49,1.3853386753058845,long,38.05525341065174,0.0037552870668842112,signal
2020-01-03 23:10:00,7308.57,2020-01-04 01:20:00,7280.66,1.3917682077405982,long,-38.84425067803989,-0.0038188044993753708,signal
2020-01-04 02:10:00,7302.69,2020-01-04 07:30:00,7324.45,1.3875696653382061,long,30.19351591775967,0.0029797239099564983,signal
2020-01-04 10:00:00,7351.67,2020-01-04 10:40:00,7338.11,1.382432105261311,long,-18.74577934734393,-0.0018444788735077064,signal
2020-01-04 14:50:00,7305.09,2020-01-04 19:00:00,7291.41,1.3886808863325544,long,-18.99715452502975,-0.0018726668665273519,signal
2020-01-04 20:10:00,7330.67,2020-01-04 23:20:00,7340.0,1.3812436927885239,long,12.887003653716826,0.0012727349614700875,signal
2020-01-05 00:10:00,7363.82,2020-01-05 03:00:00,7438.75,1.3767757366513258,long,103.16180594728424,0.010175425254827017,signal
2020-01-05 11:30:00,7428.86,2020-01-05 14:00:00,7431.11,1.3786086305321477,long,3.101869418697332,0.0003028728499392908,signal
2020-01-05 15:20:00,7445.33,2020-01-05 17:10:00,7447.05,1.3759755954986208,long,2.366678024257978,0.00023101729540534193,signal
2020-01-06 00:00:00,7355.4,2020-01-06 04:30:00,7516.85,1.393120572430868,long,224.91931641896466,0.021949859966827193,signal
2020-01-06 09:00:00,7543.42,2020-01-06 09:10:00,7520.43,1.388213618607604,long,-31.91503109178851,-0.0030476892444010516,signal
2020-01-06 10:00:00,7543.25,2020-01-06 11:40:00,7526.89,1.384013965304767,long,-22.642468472385534,-0.0021688264342292346,signal
2020-01-06 13:40:00,7561.02,2020-01-06 14:00:00,7522.19,1.3777666075890285,long,-53.498677372683126,-0.00513555049451011,signal
2020-01-06 17:10:00,7537.85,2020-01-06 18:50:00,7528.32,1.3749042761450696,long,-13.102837751663413,-0.0012642862354651067,signal
2020-01-06 20:00:00,7536.6,2020-01-07 01:40:00,7888.25,1.373393753176293,long,482.95391330444295,0.04665897088872962,signal
2020-01-07 08:10:00,7886.43,2020-01-07 08:50:00,7869.73,1.3737106997073318,long,-22.94096868511344,-0.0021175614314716197,signal
2020-01-07 11:00:00,7885.78,2020-01-07 12:30:00,7863.16,1.3709147737836689,long,-31.01009218298644,-0.0028684543570832426,signal
2020-01-07 14:40:00,7876.45,2020-01-07 15:10:00,7830.48,1.3686016178132017,long,-62.914616370873226,-0.005836385681366637,signal
2020-01-07 16:30:00,7881.02,2020-01-07 20:40:00,8103.33,1.3598249460417455,long,302.30268375453977,0.028208277608735857,signal
2020-01-07 20:50:00,8175.63,2020-01-07 21:20:00,8113.58,1.3477995310463486,long,-83.63096090142618,-0.007589629178424193,signal
2020-01-07 23:40:00,8142.98,2020-01-08 02:20:00,8339.68,1.34293333879084,long,264.1549877401592,0.024155775895311142,signal
2020-01-08 10:10:00,8351.63,2020-01-08 12:10:00,8322.72,1.3410117913326134,long,-38.76865088742566,-0.0034615997116730335,signal
2020-01-08 13:50:00,8389.73,2020-01-08 14:30:00,8285.01,1.330300934113466,long,-139.3091138203613,-0.012481927308745259,signal
2020-01-08 14:50:00,8323.53,2020-01-08 15:00:00,8308.52,1.3241445086567123,long,-19.87540907493754,-0.0018033214273271336,signal
2020-01-08 19:20:00,8050.37,2020-01-08 20:00:00,7961.19,1.3666056508041828,long,-121.87389193871742,-0.011077751705822253,signal
