short_window,long_window,signal_window,strategy_type,trailing_stop,total_return,win_rate,profit_factor,max_drawdown,sharpe_ratio,sortino_ratio,calmar_ratio,omega_ratio,total_trades
16,26,13,buy_sell,0.01,1.1232952626352108,0.3573648228713487,1.2470502403498882,0.15051238722169852,2.7333000171335673,2.852974765651113,7.4923537613911835,1.0588164222427299,1609
16,26,13,buy_sell,0.03,1.133537762989186,0.35487880671224364,1.2460209626362275,0.13609571394029366,2.66001156218719,2.7306839190688574,8.361644849559914,1.05684075525672,1609
16,34,13,buy_sell,0.01,0.9526832893387258,0.3422103861517976,1.2228010391314537,0.17325780255401946,2.4574124877701107,2.5466842621790837,5.519385184410424,1.0528541892613543,1502
16,26,13,buy_sell,0.02,0.9956109002076821,0.35487880671224364,1.2207205755205515,0.13968586193283353,2.4548136150766275,2.5083416209338996,7.154643872243009,1.052505436592948,1609
12,34,13,buy_sell,0.01,0.9493854502765745,0.35008870490833827,1.215301730810496,0.17879800149437172,2.438374188901432,2.5482490685909847,5.329833465287445,1.0522190680374581,1691
8,21,13,buy_sell,0.01,0.9582233182785399,0.3502262443438914,1.1783425876319615,0.18223702929223706,2.4308186080113496,2.5377124247354557,5.277972568352271,1.052237248438094,2210
16,34,13,buy_sell,0.03,0.9860093389806898,0.3428761651131824,1.2259985077294513,0.1527633461057921,2.426485608635509,2.481585027081975,6.4790177277777925,1.051606574177987,1502
12,21,9,buy_sell,0.01,0.9372941203163256,0.3527777777777778,1.1786772049825032,0.1739023393939157,2.3975145052132936,2.4969840230145315,5.410029998536759,1.051556333159992,2160
12,34,13,buy_sell,0.03,0.967482012065293,0.34831460674157305,1.2162819436910621,0.16280148604591796,2.392947683633498,2.456994134954755,5.965199777505813,1.0509649797367546,1691
16,34,9,buy_sell,0.01,0.8984412886705668,0.3424657534246575,1.2056281435625802,0.17659823178694659,2.3448701325279924,2.450467056232527,5.10643584855073,1.0501369509532166,1752
16,34,9,buy_sell,0.03,0.920208119278583,0.341324200913242,1.2075627119718375,0.16264306181860128,2.3126315207884796,2.372618601184495,5.679018681908523,1.0492529113247584,1752
12,26,9,buy_sell,0.03,0.9176508682982832,0.3464528668610301,1.1806257804858817,0.1926429383141725,2.3054614013837553,2.3619932524489706,4.781302250614575,1.0494525146522522,2058
8,21,13,buy_sell,0.03,0.9001122589596503,0.34886877828054297,1.1675951477338267,0.19793196689631065,2.2790198977576757,2.3344920327341065,4.564528267196121,1.0488791221843863,2210
16,26,5,buy_sell,0.01,0.8691362702735671,0.3351602023608769,1.1664184681465948,0.16706418031503958,2.2687237363484183,2.377517413674174,5.221651013406998,1.0486616353428124,2372
8,21,13,buy_sell,0.02,0.8908605824947259,0.34932126696832577,1.1656106402280326,0.19532311550327255,2.266675939065209,2.3206805394186594,4.577915164385424,1.0486277757785665,2210
12,21,9,buy_sell,0.03,0.8898823834582282,0.35138888888888886,1.1696057546793623,0.18754095013801142,2.263157854306411,2.314352915975832,4.7626400949842145,1.0485390310451619,2160
12,21,9,buy_sell,0.02,0.8854773254820829,0.35185185185185186,1.1681407852637962,0.18489830034206534,2.259317984527648,2.309201986245216,4.8067784854290965,1.0484769940538488,2160
16,21,13,buy_sell,0.03,0.8877857767174769,0.343804537521815,1.1915600681349658,0.15163155311183416,2.2581752415903016,2.316139343791454,5.876639705249167,1.048055657731764,1719
12,26,9,buy_sell,0.01,0.8568623459936072,0.3464528668610301,1.1725157134788622,0.1754258782039641,2.2580272960200114,2.3492047162262786,4.902481640275035,1.0485496780620023,2058
12,34,13,buy_sell,0.02,0.8419724281411461,0.34831460674157305,1.192077823340286,0.16583381493802427,2.186155470120178,2.2382578522627012,5.095861063027073,1.0465220038975416,1691
16,34,13,buy_sell,0.02,0.833004789791875,0.3422103861517976,1.1962674275238019,0.16544568507402696,2.1781769598757155,2.21288331363376,5.0533730323727974,1.0464570576577568,1502
16,26,5,buy_sell,0.03,0.8444189053828912,0.33473861720067455,1.1599494746186045,0.18330116791401885,2.178049405826232,2.24111837797057,4.623666140053112,1.0466580917647277,2372
16,21,9,buy_sell,0.03,0.8435451047573573,0.3440040650406504,1.1726028057379123,0.18744098700194448,2.176375642277602,2.226208473997837,4.516865503345706,1.0465560569505226,1968
16,21,13,buy_sell,0.01,0.8001950091076862,0.3449680046538685,1.1812265610157326,0.16991988554946985,2.16449048450859,2.2564227286500635,4.726373512636582,1.0462328513014474,1719
12,26,9,buy_sell,0.02,0.8229426554500507,0.3469387755102041,1.1633471961336468,0.19001688353063428,2.1475958829482167,2.194559497853901,4.346730859419046,1.0460068639200175,2058
