short_window,long_window,signal_window,strategy_type,trailing_stop,total_return,win_rate,profit_factor,max_drawdown,sharpe_ratio,sortino_ratio,calmar_ratio,omega_ratio,total_trades
12,21,9,reversal,0.03,0.015362866347408636,0.33556581986143186,1.0011721808663276,0.4276940810751158,0.34857840965634884,0.46644159296669535,0.036019660194091446,1.0049952061269924,4330
12,21,9,reversal,0.02,-0.004903476986045644,0.33602771362586603,0.9996239409099242,0.42435086624717533,0.31281115025617784,0.4175133464650674,-0.01158690907764198,1.0044812996402346,4330
8,21,13,reversal,0.03,-0.02859715040946503,0.3346957311534968,0.997708223972769,0.43879757528386987,0.2805710726536087,0.3749665606956442,-0.06534807466428377,1.0040186499682784,4404
8,21,13,reversal,0.02,-0.05904438800070802,0.3349227974568574,0.9952137210762834,0.4355192232596425,0.2256419236227167,0.30073658794709873,-0.13593360664346235,1.0032304603990754,4404
12,21,9,reversal,0.01,-0.1264693136447837,0.33533487297921477,0.9895712686434524,0.42267302418791164,0.06902126339441063,0.091783145687857,-0.29998066881422086,1.0009992724409604,4330
16,26,9,reversal,0.03,-0.15969421382148158,0.3314393939393939,0.9856723697481999,0.42708022964104225,0.054254562885042296,0.07161491687392454,-0.37486113134030347,1.0007747297924814,3696
16,21,9,reversal,0.03,-0.166472829632514,0.3357106469689251,0.9862559024293834,0.4569561811144443,0.042782760753299356,0.05674406218111162,-0.36522034189377495,1.000611075616884,3926
16,21,9,reversal,0.02,-0.17093002181191932,0.3357106469689251,0.9858674614792186,0.45270593982192736,0.025149646473513844,0.03341566727815293,-0.3785169283483748,1.0003590589611786,3926
8,21,13,reversal,0.01,-0.15883201456072985,0.3333333333333333,0.9862736994492945,0.4344934636742756,0.006740125170766517,0.008955774724415874,-0.3664764498660265,1.0000974527523219,4404
12,21,13,reversal,0.03,-0.19539873736676483,0.3382663847780127,0.9827100593561431,0.45639230346566384,-0.011957050781045255,-0.015809584145031915,-0.4291903289888661,0.9998292460565212,3784
16,26,9,reversal,0.02,-0.1962438746280515,0.33170995670995673,0.9820420212356518,0.420089797967202,-0.02507612000208452,-0.03315636131569158,-0.4682953874459199,0.9996421226642132,3696
