timestamp,open,high,low,close,volume,ema_short,ema_long,macd,macd_signal,macd_hist,signal,cash,unrealized_pnl,position_type,position_size,position_entry,position_entry_time,highest_price,lowest_price,exit_triggered,exit_reason,exit_price,trailing_stop_level,stop_loss_level,take_profit_level,benchmark_value
2021-01-01 00:10:00,28921.69,28942.38,28751.82,28901.79,277.481469,28922.75470588235,28923.79,-1.0352941176497552,-0.14789915966425074,-0.8873949579855045,0,10000.0,0.0,none,0.0,0.0,,0.0,0.0,False,,,0.0,0,0,9991.785808740024
2021-01-01 00:20:00,28901.78,28945.7,28810.55,28901.98,142.0031051,28920.310622837365,28922.174444444445,-1.8638216070794442,-0.39303093786642124,-1.470790669213023,-1,10000.0,0.0,none,0.0,0.0,,0.0,0.0,False,,,0.0,0,0,9991.851494612894
2021-01-01 00:30:00,28904.55,29010.0,28902.85,28980.22,191.5100155,28927.3587848565,28926.474115226338,0.8846696301625343,-0.2105022852908562,1.0951719154533905,0,10000.0,0.0,none,0.0,0.0,,0.0,0.0,False,,,0.0,0,0,10018.900245630593
2021-01-01 00:40:00,28980.22,29072.82,28980.21,29025.44,365.298081,28938.89775134397,28933.80492150587,5.092829838100442,0.5471165894793293,4.545713248621113,1,10000.0,0.0,long,0.3450629429314201,28980.22,2021-01-01 00:40:00,28980.22,28980.22,False,,,0.0,0,0,10034.533483373694
2021-01-01 00:50:00,29025.44,29104.05,29025.09,29066.58,140.354429,28953.91919236233,28943.640112505433,10.279079856896715,1.9373970562532414,8.341682800643474,0,10000.0,15.603746279357964,long,0.3450629429314201,28980.22,2021-01-01 00:40:00,28980.22,28980.22,False,,,28690.4178,0,0,10048.756203425692
2021-01-01 01:00:00,29066.58,29187.65,29034.37,29180.9,231.474491,28980.62281679029,28961.214918986512,19.407897803775995,4.433182877327921,14.974714926448074,0,10000.0,29.79963575155764,long,0.3450629429314201,28980.22,2021-01-01 00:40:00,29025.44,28980.22,False,,,28735.185599999997,0,0,10088.278355986316
2021-01-01 01:10:00,29180.89,29431.0,29180.89,29315.47,734.697138,29020.016603050255,28987.45603609862,32.56056695163352,8.45138060222872,24.109186349404798,0,10000.0,69.24378075804746,long,0.3450629429314201,28980.22,2021-01-01 00:40:00,29066.58,28980.22,False,,,28775.914200000003,0,0,10134.801239734421
2021-01-01 01:20:00,29320.28,29461.87,29288.94,29450.03,233.357588,29070.606414456106,29021.72077416539,48.885640290714946,14.227703414869609,34.65793687584534,0,10000.0,117.34210437325791,long,0.3450629429314201,28980.22,2021-01-01 00:40:00,29180.9,28980.22,False,,,28889.091,0,0,10181.320666331323
2021-01-01 01:30:00,29443.96,29545.0,29391.85,29486.78,503.948617,29119.568012755386,29056.169605708696,63.39840704669041,21.252089647986868,42.146317398703545,0,10000.0,160.01948915501606,long,0.3450629429314201,28980.22,2021-01-01 00:40:00,29315.47,28980.22,False,,,29022.315300000002,0,0,10194.025697004896
2021-01-01 01:40:00,29480.54,29501.13,29391.36,29464.27,362.168359,29160.121187725337,29086.39926454509,73.72192318024827,28.747780152595638,44.97414302765263,0,10000.0,172.641891607448,long,0.3450629429314201,28980.22,2021-01-01 00:40:00,29450.03,28980.22,False,,,29155.5297,0,0,10186.243649645383
2021-01-01 01:50:00,29460.0,29518.73,29425.0,29487.95,288.5546115,29198.68928328706,29116.143763467673,82.54551981938857,36.43317153356606,46.11234828582251,0,10000.0,165.55429875963634,long,0.3450629429314201,28980.22,2021-01-01 00:40:00,29486.78,28980.22,False,,,29191.9122,0,0,10194.43018369573
2021-01-01 02:00:00,29490.29,29539.86,29429.95,29452.46,286.859379,29228.544661723878,29141.056077284884,87.48858443899371,43.726801948627156,43.761782490366556,0,10000.0,176.00625530102934,long,0.3450629429314201,28980.22,2021-01-01 00:40:00,29486.78,28980.22,False,,,29191.9122,0,0,10182.16075407382
2021-01-01 02:10:00,29452.46,29463.6,29302.71,29414.88,295.939722,29250.46646622695,29161.339330819337,89.12713540761251,50.21256387133935,38.914571536273165,0,10000.0,162.95252416993313,long,0.3450629429314201,28980.22,2021-01-01 00:40:00,29487.95,28980.22,False,,,29193.0705,0,0,10169.16877985034
2021-01-01 02:20:00,29414.88,29463.38,29357.91,29376.68,224.508649,29265.315117259073,29177.290491499385,88.0246257596882,55.61428699824633,32.41033876144188,0,10000.0,149.985058774571,long,0.3450629429314201,28980.22,2021-01-01 00:40:00,29487.95,28980.22,False,,,29193.0705,0,0,10155.96246225223
2021-01-01 02:30:00,29376.68,29376.7,29271.35,29299.0,159.030579,29269.278044640356,29186.30601064758,82.97203399277714,59.522536568893585,23.449497423883557,0,10000.0,136.80365435459052,long,0.3450629429314201,28980.22,2021-01-01 00:40:00,29487.95,28980.22,False,,,29193.0705,0,0,10129.107311701939
2021-01-01 02:40:00,29292.27,29398.91,29162.21,29391.65,154.8132547,29283.674745270902,29201.516676525538,82.15806874536429,62.75618402267512,19.401884722689168,0,10000.0,107.67689134174938,long,0.3450629429314201,28980.22,2021-01-01 00:40:00,29487.95,28980.22,False,,,29193.0705,0,0,10161.13781760416
2021-01-01 02:50:00,29391.37,29391.37,29220.22,29249.05,129.7241493,29279.601245827267,29205.03766344957,74.56358237769746,64.44295521624974,10.120627161447715,0,10000.0,141.8726289862526,long,0.3450629429314201,28980.22,2021-01-01 00:40:00,29487.95,28980.22,False,,,29193.0705,0,0,10111.838841439489
2021-01-01 03:00:00,29249.05,29339.14,29249.04,29338.69,122.2122436,29286.552863965233,29214.93783652738,71.6150274378524,65.46753696219298,6.147490475659424,0,10000.0,92.76327094825301,long,0.3450629429314201,28980.22,2021-01-01 00:40:00,29487.95,28980.22,False,,,29193.0705,0,0,10142.828744829398
