timestamp,open,high,low,close,volume,ema_short,ema_long,macd,macd_signal,macd_hist,signal,cash,unrealized_pnl,position_type,position_size,position_entry,position_entry_time,highest_price,lowest_price,exit_triggered,exit_reason,exit_price,trailing_stop_level,stop_loss_level,take_profit_level,benchmark_value
2024-01-01 00:10:00,42404.41,42543.64,42402.04,42450.01,82.8744578,42409.095294117644,42407.07481481481,2.020479302831518,0.28863990040450255,1.7318394024270154,0,10000.0,0.0,none,0.0,0.0,,0.0,0.0,False,,,0.0,0,0,10010.935381962492
2024-01-01 00:20:00,42450.01,42497.85,42401.35,42412.42,40.276883,42409.48643598615,42407.47075445816,2.0156815279915463,0.5353601329169373,1.480321395074609,1,10000.0,0.0,long,0.235571204812437,42450.01,2024-01-01 00:20:00,42450.01,42450.01,False,,,0.0,0,0,10002.070576959903
2024-01-01 00:30:00,42411.65,42430.79,42340.75,42430.2,43.19398,42411.923325870135,42409.15440227608,2.7689235940561048,0.8544406273653897,1.914482966690715,0,10000.0,-9.03651141660522,long,0.235571204812437,42450.01,2024-01-01 00:20:00,42450.01,42450.01,False,,,42025.509900000005,0,0,10006.263613218109
2024-01-01 00:40:00,42429.63,42450.65,42388.13,42408.33,33.54448316,42411.500581650114,42409.09333544081,2.4072462093026843,1.0762699962135747,1.3309762130891096,0,10000.0,-4.800941154078563,long,0.235571204812437,42450.01,2024-01-01 00:20:00,42450.01,42450.01,False,,,42025.509900000005,0,0,10001.106037123229
2024-01-01 00:50:00,42407.3,42478.03,42405.78,42456.36,29.46274006,42416.77816027951,42412.594569852605,4.183590426902811,1.5201729148834655,2.663417512019345,0,10000.0,-10.06124615753898,long,0.235571204812437,42450.01,2024-01-01 00:20:00,42450.01,42450.01,False,,,42025.509900000005,0,0,10012.432894911852
2024-01-01 01:00:00,42453.83,42459.67,42415.0,42423.43,47.5781063,42417.56072965839,42413.397194307974,4.163535350417078,1.897796119959696,2.265739230457382,0,10000.0,0.8998820023834408,long,0.235571204812437,42450.01,2024-01-01 00:20:00,42450.01,42450.01,False,,,42025.509900000005,0,0,10004.667052168163
2024-01-01 01:10:00,42423.43,42478.86,42420.2,42478.86,67.5972544,42424.77240852211,42418.2462910259,6.526117496214283,2.5589848879960657,3.9671326082182174,0,10000.0,-6.261482623914987,long,0.235571204812437,42450.01,2024-01-01 00:20:00,42456.36,42450.01,False,,,42031.7964,0,0,10017.739043157615
2024-01-01 01:20:00,42477.27,42498.18,42450.34,42475.95,43.5010355,42430.79330163715,42422.520639838796,8.272661798357149,3.3752244466190775,4.897437351738072,0,10000.0,6.421671043185799,long,0.235571204812437,42450.01,2024-01-01 00:20:00,42456.36,42450.01,False,,,42031.7964,0,0,10017.052781317829
2024-01-01 01:30:00,42475.94,42749.99,42475.94,42701.11,112.7139206,42462.59526615043,42443.15688873963,19.43837741079915,5.669960584359088,13.76841682644006,0,10000.0,6.10836134078656,long,0.235571204812437,42450.01,2024-01-01 00:20:00,42478.86,42450.01,False,,,42054.0714,0,0,10070.151996385215
2024-01-01 01:40:00,42701.06,42735.02,42636.63,42675.84,93.6410499,42487.68288189743,42460.392674758914,27.29020713851787,8.758567234953201,18.53163990356467,0,10000.0,59.14015096816129,long,0.235571204812437,42450.01,2024-01-01 00:20:00,42478.86,42450.01,False,,,42054.0714,0,0,10064.192602333194
2024-01-01 01:50:00,42677.06,42691.17,42594.0,42594.68,31.1705576,42500.2707781448,42470.33988403603,29.930894108765642,11.78318535978355,18.14770874898209,0,10000.0,53.486442052662795,long,0.235571204812437,42450.01,2024-01-01 00:20:00,42701.11,42450.01,False,,,42274.0989,0,0,10045.052736038699
2024-01-01 02:00:00,42594.68,42625.68,42526.21,42527.83,64.09124179999999,42503.513039539524,42474.59841114447,28.914628395054024,14.230534364822189,14.684094030231835,0,10000.0,34.08008620021485,long,0.235571204812437,42450.01,2024-01-01 00:20:00,42701.11,42450.01,False,,,42274.0989,0,0,10029.287580028507
2024-01-01 02:10:00,42527.84,42551.23,42512.35,42521.5,31.2020884,42505.62915253487,42478.07260291155,27.556549623324827,16.134250830322568,11.422298793002259,0,10000.0,18.33450687055067,long,0.235571204812437,42450.01,2024-01-01 00:20:00,42701.11,42450.01,False,,,42274.0989,0,0,10027.794783655365
2024-01-01 02:20:00,42521.51,42559.99,42520.95,42532.17,26.48465226,42508.75160517783,42482.07981751069,26.671787667139142,17.63961323558208,9.032174431557063,0,10000.0,16.843341144089248,long,0.235571204812437,42450.01,2024-01-01 00:20:00,42701.11,42450.01,False,,,42274.0989,0,0,10030.311077067912
2024-01-01 02:30:00,42529.14,42599.53,42523.38,42560.05,34.131331100000004,42514.78671045102,42487.85538658397,26.931323867051105,18.967000468649083,7.964323398402023,0,10000.0,18.640749436807525,long,0.235571204812437,42450.01,2024-01-01 00:20:00,42701.11,42450.01,False,,,42274.0989,0,0,10036.885984316441
2024-01-01 02:40:00,42560.05,42563.65,42500.0,42500.3,30.4039482,42513.082391574426,42488.77720979997,24.305181774456287,19.729597798050115,4.575583976406172,0,10000.0,25.922255377560774,long,0.235571204812437,42450.01,2024-01-01 00:20:00,42701.11,42450.01,False,,,42274.0989,0,0,10022.795212863803
2024-01-01 02:50:00,42500.3,42586.72,42488.03,42571.32,40.8279056,42519.933874918606,42494.89149055553,25.042384363077872,20.488567307339796,4.553817055738076,0,10000.0,11.846875890017664,long,0.235571204812437,42450.01,2024-01-01 00:20:00,42701.11,42450.01,False,,,42274.0989,0,0,10039.543775015542
2024-01-01 03:00:00,42571.32,42581.26,42524.56,42527.53,18.8382628,42520.82753669289,42497.30915792179,23.51837877109938,20.92139751644831,2.5969812546510695,0,10000.0,28.577142855796186,long,0.235571204812437,42450.01,2024-01-01 00:20:00,42701.11,42450.01,False,,,42274.0989,0,0,10029.216831385229
2024-01-01 03:10:00,42524.29,42545.51,42449.0,42458.95,31.3812676,42513.54782649372,42494.46773881647,19.08008767724823,20.658353253705442,-1.5782655764572127,0,10000.0,17.498229093467547,long,0.235571204812437,42450.01,2024-01-01 00:20:00,42701.11,42450.01,False,,,42274.0989,0,0,10013.04369153214
2024-01-01 03:20:00,42458.94,42478.61,42411.39,42425.69,26.606467,42503.2116116121,42489.37309149673,13.838520115372376,19.68409137680072,-5.8455712614283435,-1,10000.0,2.103650858975131,long,0.235571204812437,42450.01,2024-01-01 00:20:00,42701.11,42450.01,True,signal,42458.94,42274.0989,0,0,10005.200025280848
2024-01-01 03:30:00,42425.68,42448.4,42372.48,42379.21,53.4638542,42488.62318671656,42481.21286249698,7.4103242195851635,17.93069606862707,-10.520371849041908,0,10002.103650858975,0.0,none,0.0,0.0,,0.0,0.0,False,,,0.0,0,0,9994.238702149154
2024-01-01 03:40:00,42384.6,42389.18,42235.0,42344.92,108.0571353,42471.71692945579,42471.11709490461,0.5998345511761727,15.454858708991228,-14.855024157815055,0,10002.103650858975,0.0,none,0.0,0.0,,0.0,0.0,False,,,0.0,0,0,9986.15213222261
2024-01-01 03:50:00,42340.23,42351.53,42285.94,42325.11,67.6587044,42454.469055402165,42460.30175454131,-5.832699139144097,12.413779016400468,-18.246478155544565,0,10002.103650858975,0.0,none,0.0,0.0,,0.0,0.0,False,,,0.0,0,0,9981.48036347823
2024-01-01 04:00:00,42325.1,42366.81,42310.04,42337.25,43.6555586,42440.67857829602,42451.18680976047,-10.508231464445998,9.13920609056526,-19.64743755501126,0,10002.103650858975,0.0,none,0.0,0.0,,0.0,0.0,False,,,0.0,0,0,9984.343325242833
2024-01-01 04:10:00,42338.53,42347.5,42232.57,42259.18,48.8604337,42419.325804378845,42436.96408311154,-17.638278732694744,5.313851115813831,-22.952129848508577,0,10002.103650858975,0.0,none,0.0,0.0,,0.0,0.0,False,,,0.0,0,0,9965.932169974087
2024-01-01 04:20:00,42261.24,42312.49,42200.0,42300.0,75.5323796,42405.28747445192,42426.81859547365,-21.531121021725994,1.4788550961652858,-23.00997611789128,0,10002.103650858975,0.0,none,0.0,0.0,,0.0,0.0,False,,,0.0,0,0,9975.558702035956
