short_window,long_window,signal_window,strategy_type,trailing_stop,total_return,win_rate,profit_factor,max_drawdown,sharpe_ratio,sortino_ratio,calmar_ratio,omega_ratio,total_trades
8,26,5,buy_sell,0.02,0.9863605004951234,0.33746233679276866,1.0557889914777294,0.24850452531650308,1.400949389975859,1.3859741111158075,3.9842703750131414,1.0285243400216366,2987
8,26,5,buy_sell,0.03,0.9152812283517142,0.33746233679276866,1.0524883798001767,0.25781833601925175,1.3364052811916685,1.3203459722692232,3.5633761690184715,1.0271365596272015,2987
8,21,5,buy_sell,0.02,0.8628414812406354,0.3422818791946309,1.0504053206760477,0.29371571298348853,1.299952120826793,1.2899578997467684,2.9485243703276214,1.0263987917768567,3129
8,21,5,buy_sell,0.03,0.8458438312524209,0.34260147011824865,1.0493265872071695,0.29974358162037446,1.27925911046058,1.2686026700547715,2.8322696551139575,1.0259217848682327,3129
8,21,9,buy_sell,0.02,0.8041158137870436,0.3459524768425292,1.045682637043566,0.3130906837261703,1.2591122827969268,1.2267130576826688,2.5776646549300373,1.0255212482126785,2483
8,21,9,buy_sell,0.03,0.7764535122679416,0.3463552154651631,1.0442488125654517,0.3110409472647906,1.2263546202622828,1.1961756550031128,2.5053295558755924,1.0247430520613232,2483
12,21,5,buy_sell,0.03,0.7380946069630816,0.33456289192180005,1.043905743890688,0.28012512365098086,1.1907645122287625,1.164384151953478,2.6443046738973375,1.0239861402462822,2711
12,21,5,buy_sell,0.02,0.7274497783404302,0.3341940243452601,1.0438709480130732,0.2822668384246315,1.1883752005377117,1.1612307608627286,2.5863681782825774,1.0240261696730222,2711
8,26,5,reversal,0.02,0.8943993172059356,0.3423167057248075,1.0262236293681555,0.42765105205201426,1.1616544131905406,1.609534209665016,2.0992052499365177,1.0163104657023054,5974
16,34,13,buy_sell,0.01,0.5926897157081167,0.33420707732634336,1.0509865969381667,0.33173623311948197,1.1493903540760855,1.1132098425454562,1.7927721859627674,1.025335104791545,1526
8,34,5,buy_sell,0.02,0.6524779130909454,0.3279366172924561,1.0405327375525795,0.2998451462184054,1.1185152432041605,1.1084959453586019,2.183659514666231,1.022520534540676,2903
12,34,5,buy_sell,0.01,0.5855793222494882,0.32455429497568883,1.0372359169339345,0.3626673911466834,1.1058318913599283,1.0752919531867153,1.6201856027523593,1.0226055967842025,2468
8,34,5,buy_sell,0.03,0.6371631445372704,0.3279366172924561,1.0390912672364623,0.3188732355045754,1.0988830120521007,1.0889830501487283,2.0051286352914133,1.0220709578460923,2903
12,34,5,buy_sell,0.03,0.6346484665481888,0.330226904376013,1.0389551818627125,0.30355919254627173,1.0986442733460704,1.0931048984076397,2.097965974230709,1.022045492686224,2468
16,26,13,buy_sell,0.01,0.5368508273118224,0.33914125700062225,1.0439677802314888,0.35444551728805895,1.0905158726843296,1.038254862960836,1.519743559819941,1.0232914745699608,1607
16,26,5,buy_sell,0.01,0.5685463777953422,0.3233935321293574,1.0366802283476502,0.3493890963454327,1.089380336543283,1.0588361296379472,1.6328138574847686,1.0224017126338467,2381
12,34,5,buy_sell,0.02,0.6010000814809098,0.3294165316045381,1.0371583302884904,0.3186650179545693,1.0717055536328424,1.065890005422221,1.8924932952727562,1.0215759253768628,2468
8,26,5,reversal,0.03,0.714300157853571,0.3423167057248075,1.022352442931892,0.4438881996020732,1.0502500530408498,1.4552758775206194,1.6149123699130574,1.0147155359603885,5974
8,21,5,reversal,0.02,0.6669097999981309,0.3451581975071908,1.0215706724997822,0.4309602861475313,1.020216252085916,1.416592765391484,1.552930557691001,1.0143062914036753,6258
8,26,5,buy_sell,0.01,0.505509823794011,0.33344492802142617,1.0347337501258802,0.4177170074833732,0.9971822159433602,0.9630235886749092,1.2142262366036067,1.0201146251290876,2987
16,26,5,buy_sell,0.03,0.5026183677665195,0.32969340613187736,1.0321985558134483,0.31664989616098654,0.9661494538537749,0.9591286304514101,1.5926115985771243,1.0193456380348922,2381
8,21,5,reversal,0.03,0.5778024196096809,0.34547778843080856,1.0192847242768572,0.43465835805336556,0.9592301169613185,1.3323359024030133,1.3338760853392757,1.013430942812817,6258
8,26,9,buy_sell,0.03,0.48151971683243844,0.3424140821458508,1.0296350058901862,0.36264356879018816,0.9432412686812635,0.9289437454729137,1.3322183371775438,1.018904207451656,2386
8,34,9,buy_sell,0.01,0.43001010906956144,0.32520679146713105,1.0296419176978266,0.39499689247139347,0.9260399109299607,0.8972562188116124,1.092200964676841,1.0190494844839904,2297
16,34,5,buy_sell,0.01,0.42095925731120115,0.31771530566711287,1.0290972381296204,0.3731179387412986,0.9173410457994241,0.8824536483522759,1.1318979416530623,1.018920047826215,2241
8,21,5,buy_sell,0.01,0.4363378300732111,0.33844678811121764,1.0312956755380855,0.4376534268475457,0.9159771652733226,0.8874207196416911,1.0002603466024125,1.01842337075535,3129
8,26,9,buy_sell,0.02,0.4388576900641012,0.34199497066219614,1.0274969585638778,0.37524145134547265,0.9005328107650861,0.8861861978759024,1.1733689613647662,1.0181034263439945,2386
16,26,5,buy_sell,0.02,0.43329417694863115,0.3280134397312054,1.0287244640287752,0.3306280278981558,0.8952063710320567,0.8873753295197258,1.314807845289806,1.0179861499014664,2381
12,34,9,buy_sell,0.01,0.383611418832368,0.32660455486542445,1.0302603550635845,0.3771130743668696,0.8790424643855143,0.8497660316587705,1.0205060800597807,1.0182448355351292,1932
16,21,13,buy_sell,0.01,0.37493525952489215,0.34142011834319524,1.032179682553567,0.3355173281494531,0.875296019434949,0.8317826614858302,1.1210702693462251,1.0185985168339997,1690
16,21,5,buy_sell,0.03,0.3952702060885502,0.3295819935691318,1.0246569676843023,0.3679753044359693,0.8480809318352035,0.8380686289548693,1.0776472376939321,1.016977400753985,2488
12,21,5,reversal,0.02,0.4212318028204887,0.3412025082995205,1.0138085756937798,0.517631475778416,0.84443855117576,1.1473867469794496,0.8164205711463836,1.011833798294695,5422
8,21,9,reversal,0.02,0.3857266015133546,0.3495771244462344,1.011961888473933,0.5292987246790687,0.8161014759223352,1.1048966017283612,0.7310976923234581,1.0114243595610966,4966
16,21,5,buy_sell,0.02,0.361851574803364,0.3287781350482315,1.0228817660003748,0.37488184878632863,0.8122047757678452,0.8021151209947531,0.9683252591652625,1.0163099513305034,2488
12,21,13,buy_sell,0.01,0.3100563233738141,0.3303143313798615,1.0264135025318715,0.40489416895911007,0.7772405661433383,0.7294493439546036,0.7681727853257211,1.016314252428876,1877
8,26,5,reversal,0.01,0.3275959537635044,0.34131235353197187,1.0121709426360233,0.4430044251712916,0.761203882779669,1.031711289333335,0.7418207481610021,1.0107008506433575,5974
12,26,5,buy_sell,0.03,0.30481969027950706,0.3278437380314056,1.0197003006707301,0.3898367518612898,0.7417252668161587,0.7265458507465942,0.7843636908783739,1.0148803903767398,2611
12,26,5,buy_sell,0.02,0.30006028735982126,0.32707774798927614,1.0196177143113805,0.3916520612793736,0.7374543386588942,0.721597405116305,0.7685338067591581,1.0148548863809173,2611
12,26,13,buy_sell,0.01,0.2792796889973753,0.3335211267605634,1.024413615791592,0.3837706599167862,0.7362249177906375,0.6977938046285332,0.7299817931583282,1.0154991857350326,1775
12,21,5,reversal,0.03,0.2840103854864312,0.34138694208779047,1.0100257374958381,0.5370335616860191,0.7333498189338448,0.9975137494147495,0.5304929573586673,1.0102451126780883,5422
